station,dwr3id,pname,value,cdecday
Snow Mountain,SNM,swe_percapr1,16,2016-12-02
Slate Creek,SLT,swe_latest,4.6,2016-12-02
Slate Creek,SLT,swe_percapr1,15,2016-12-02
Stouts Meadow,STM,swe_latest,3.6,2016-12-02
Stouts Meadow,STM,swe_percapr1,10,2016-12-02
Kettle Rock,KTL,swe_latest,3.2,2016-12-02
Kettle Rock,KTL,swe_percapr1,12,2016-12-02
Grizzly Ridge,GRZ,swe_latest,3.4,2016-12-02
Grizzly Ridge,GRZ,swe_percapr1,11,2016-12-02
Pilot Peak,PLP,swe_latest,4.9,2016-12-02
Pilot Peak,PLP,swe_percapr1,9,2016-12-02
Gold Lake,GOL,swe_latest,6.4,2016-12-02
Gold Lake,GOL,swe_percapr1,17,2016-12-02
Humbug,HMB,swe_latest,4.4,2016-12-02
Humbug,HMB,swe_percapr1,15,2016-12-02
Harkness Flat,HRK,swe_latest,4.2,2016-12-02
Harkness Flat,HRK,swe_percapr1,14,2016-12-02
Rattlesnake,RTL,swe_latest,3.2,2016-12-02
Rattlesnake,RTL,swe_percapr1,22,2016-12-02
Bucks Lake,BKL,swe_latest,5.4,2016-12-02
Bucks Lake,BKL,swe_percapr1,12,2016-12-02
Four Trees,FOR,swe_latest,4.7,2016-12-02
Four Trees,FOR,swe_percapr1,23,2016-12-02
Noel Spring,NLS,swe_latest,0.2,2016-12-02
Schneiders,SCN,swe_latest,4,2016-12-02
Schneiders,SCN,swe_percapr1,11,2016-12-02
Carson Pass,CXS,swe_latest,2.6,2016-12-02
Caples Lake,CAP,swe_latest,2.5,2016-12-02
Caples Lake,CAP,swe_percapr1,8,2016-12-02
Alpha,ALP,swe_latest,4.2,2016-12-02
Alpha,ALP,swe_percapr1,11,2016-12-02
Forni Ridge,FRN,swe_latest,4.4,2016-12-02
Forni Ridge,FRN,swe_percapr1,11,2016-12-02
Silver Lake,SIL,swe_latest,2.8,2016-12-02
Silver Lake,SIL,swe_percapr1,12,2016-12-02
Central Sierra Snow Lab,CSL,swe_latest,5.4,2016-12-02
Central Sierra Snow Lab,CSL,swe_percapr1,16,2016-12-02
Van Vleck,VVL,swe_latest,5.5,2016-12-02
Van Vleck,VVL,swe_percapr1,15,2016-12-02
Huysink,HYS,swe_latest,4.8,2016-12-02
Huysink,HYS,swe_percapr1,11,2016-12-02
Robinson Cow Camp,RCC,swe_latest,6.1,2016-12-02
Robbs Saddle,RBB,swe_latest,3.9,2016-12-02
Robbs Saddle,RBB,swe_percapr1,18,2016-12-02
Greek Store,GKS,swe_latest,3.8,2016-12-02
Greek Store,GKS,swe_percapr1,18,2016-12-02
Blue Canyon,BLC,swe_latest,2.1,2016-12-02
Blue Canyon,BLC,swe_percapr1,23,2016-12-02
Robbs Powerhouse,RBP,swe_latest,2.4,2016-12-02
Robbs Powerhouse,RBP,swe_percapr1,46,2016-12-02
Deadman Creek,DDM,swe_latest,1.4,2016-12-02
Deadman Creek,DDM,swe_percapr1,3,2016-12-02
Highland Meadow,HHM,swe_latest,2.2,2016-12-02
Highland Meadow,HHM,swe_percapr1,4,2016-12-02
Gianelli Meadow,GNL,swe_latest,2.8,2016-12-02
Gianelli Meadow,GNL,swe_percapr1,5,2016-12-02
Lower Relief Valley,REL,swe_latest,2.2,2016-12-02
Lower Relief Valley,REL,swe_percapr1,5,2016-12-02
Blue Lakes,BLK,swe_latest,1.8,2016-12-02
Blue Lakes,BLK,swe_percapr1,5,2016-12-02
Stanislaus Meadow,SLM,swe_latest,3,2016-12-02
Stanislaus Meadow,SLM,swe_percapr1,6,2016-12-02
Bloods Creek,BLD,swe_latest,2.3,2016-12-02
Bloods Creek,BLD,swe_percapr1,6,2016-12-02
Black Springs,BLS,swe_latest,1.2,2016-12-02
Black Springs,BLS,swe_percapr1,3,2016-12-02
Dana Meadows,DAN,swe_latest,3.3,2016-12-02
Dana Meadows,DAN,swe_percapr1,11,2016-12-02
Slide Canyon,SLI,swe_latest,3.2,2016-12-02
Slide Canyon,SLI,swe_percapr1,7,2016-12-02
Tuolumne Meadows,TUM,swe_latest,2,2016-12-02
Tuolumne Meadows,TUM,swe_percapr1,8,2016-12-02
Horse Meadow,HRS,swe_latest,3.9,2016-12-02
Horse Meadow,HRS,swe_percapr1,8,2016-12-02
Ostrander Lake,STR,swe_latest,2.5,2016-12-02
Ostrander Lake,STR,swe_percapr1,7,2016-12-02
Lake Tenaya,TNY,swe_latest,2.4,2016-12-02
Lake Tenaya,TNY,swe_percapr1,7,2016-12-02
White Wolf,WHW,swe_latest,2.4,2016-12-02
Paradise Meadow,PDS,swe_latest,3.4,2016-12-02
Paradise Meadow,PDS,swe_percapr1,8,2016-12-02
Lower Kibbie Ridge,KIB,swe_latest,2.2,2016-12-02
Lower Kibbie Ridge,KIB,swe_percapr1,8,2016-12-02
Volcanic Knob,VLC,swe_latest,3.3,2016-12-02
Volcanic Knob,VLC,swe_percapr1,10,2016-12-02
Agnew Pass,AGP,swe_latest,3.5,2016-12-02
Agnew Pass,AGP,swe_percapr1,10,2016-12-02
Kaiser Point,KSP,swe_latest,1.4,2016-12-02
Kaiser Point,KSP,swe_percapr1,3,2016-12-02
Green Mountain,GRM,swe_latest,1.8,2016-12-02
Green Mountain,GRM,swe_percapr1,5,2016-12-02
Devils Postpile,DPO,swe_latest,1.7,2016-12-02
Tamarack Summit,TMR,swe_latest,2,2016-12-02
Tamarack Summit,TMR,swe_percapr1,6,2016-12-02
Chilkoot Meadow,CHM,swe_latest,2,2016-12-02
Chilkoot Meadow,CHM,swe_percapr1,5,2016-12-02
Huntington Lake,HNT,swe_latest,2,2016-12-02
Huntington Lake,HNT,swe_percapr1,9,2016-12-02
Poison Ridge,PSR,swe_latest,2.9,2016-12-02
Poison Ridge,PSR,swe_percapr1,10,2016-12-02
Bishop Pass,BSH,swe_latest,3.7,2016-12-02
Bishop Pass,BSH,swe_percapr1,10,2016-12-02
State Lakes,STL,swe_latest,1.1,2016-12-02
State Lakes,STL,swe_percapr1,3,2016-12-02
Blackcap Basin,BCB,swe_latest,8.5,2016-12-02
Blackcap Basin,BCB,swe_percapr1,24,2016-12-02
Mitchell Meadow,MTM,swe_latest,3.2,2016-12-02
Mitchell Meadow,MTM,swe_percapr1,9,2016-12-02
Upper Burnt Corral,UBC,swe_latest,3.7,2016-12-02
Upper Burnt Corral,UBC,swe_percapr1,10,2016-12-02
West Woodchuck Meadow,WWC,swe_latest,1.1,2016-12-02
West Woodchuck Meadow,WWC,swe_percapr1,3,2016-12-02
Big Meadows,BIM,swe_latest,3.2,2016-12-02
Big Meadows,BIM,swe_percapr1,12,2016-12-02
Farewell Gap,FRW,swe_latest,2.3,2016-12-02
Farewell Gap,FRW,swe_percapr1,6,2016-12-02
Quaking Aspen,QUA,swe_latest,2.6,2016-12-02
Quaking Aspen,QUA,swe_percapr1,12,2016-12-02
Giant Forest,GNF,swe_latest,0.2,2016-12-02
Giant Forest,GNF,swe_percapr1,2,2016-12-02
Upper Tyndall Creek,UTY,swe_latest,0.3,2016-12-02
Upper Tyndall Creek,UTY,swe_percapr1,1,2016-12-02
Chagoopa Plateau,CHP,swe_latest,1.7,2016-12-02
Chagoopa Plateau,CHP,swe_percapr1,7,2016-12-02
Pascoes,PSC,swe_latest,3.4,2016-12-02
Pascoes,PSC,swe_percapr1,13,2016-12-02
Wet Meadows,WTM,swe_latest,3.1,2016-12-02
Wet Meadows,WTM,swe_percapr1,10,2016-12-02
Tunnel Guard Station,TUN,swe_latest,1.1,2016-12-02
Tunnel Guard Station,TUN,swe_percapr1,7,2016-12-02
Casa Vieja Meadows,CSV,swe_latest,1.6,2016-12-02
Casa Vieja Meadows,CSV,swe_percapr1,7,2016-12-02
Beach Meadows,BCH,swe_latest,1.2,2016-12-02
Beach Meadows,BCH,swe_percapr1,10,2016-12-02
Dismal Swamp,DSS,swe_latest,3.8,2016-12-02
Dismal Swamp,DSS,swe_percapr1,13,2016-12-02
Big Meadows,BMW,swe_latest,2.1,2016-12-02
Big Meadows,BMW,swe_percapr1,8,2016-12-02
Squaw Valley,SQV,swe_latest,4.5,2016-12-02
Squaw Valley,SQV,swe_percapr1,9,2016-12-02
Independence Creek,INN,swe_latest,0.9,2016-12-02
Independence Creek,INN,swe_percapr1,7,2016-12-02
Truckee 2,TK2,swe_latest,1.9,2016-12-02
Truckee 2,TK2,swe_percapr1,13,2016-12-02
Mount Rose Ski Area,MSK,swe_latest,4.2,2016-12-02
Mount Rose Ski Area,MSK,swe_percapr1,10,2016-12-02
Heavenly Valley,HVN,swe_latest,1.9,2016-12-02
Heavenly Valley,HVN,swe_percapr1,6,2016-12-02
Hagans Meadow,HGM,swe_latest,2,2016-12-02
Hagans Meadow,HGM,swe_percapr1,12,2016-12-02
Marlette Lake,MRL,swe_latest,2.4,2016-12-02
Marlette Lake,MRL,swe_percapr1,11,2016-12-02
Echo Peak 5,EP5,swe_latest,4.3,2016-12-02
Echo Peak 5,EP5,swe_percapr1,10,2016-12-02
Rubicon Peak 2,RP2,swe_latest,2,2016-12-02
Rubicon Peak 2,RP2,swe_percapr1,6,2016-12-02
Tahoe City Cross,TCC,swe_latest,1.6,2016-12-02
Tahoe City Cross,TCC,swe_percapr1,10,2016-12-02
Ward Creek 3,WC3,swe_latest,4.4,2016-12-02
Ward Creek 3,WC3,swe_percapr1,11,2016-12-02
Fallen Leaf Lake,FLL,swe_latest,1.6,2016-12-02
Fallen Leaf Lake,FLL,swe_percapr1,22,2016-12-02
Ebbetts Pass,EBB,swe_latest,1.6,2016-12-02
Ebbetts Pass,EBB,swe_percapr1,4,2016-12-02
Horse Meadow,HOR,swe_latest,2,2016-12-02
Monitor Pass,MNT,swe_latest,0.5,2016-12-02
Burnside Lake,BSK,swe_latest,1.7,2016-12-02
Forestdale Creek,FDC,swe_latest,2.9,2016-12-02
Poison Flat,PSN,swe_latest,0.8,2016-12-02
Poison Flat,PSN,swe_percapr1,4,2016-12-02
Spratt Creek,SPT,swe_latest,0.9,2016-12-02
Spratt Creek,SPT,swe_percapr1,20,2016-12-02
Leavitt Lake,LVT,swe_latest,7.4,2016-12-02
Summit Meadow,SDW,swe_latest,0.8,2016-12-02
Virginia Lakes,VRG,swe_latest,0.2,2016-12-02
Virginia Lakes,VRG,swe_percapr1,0,2016-12-02
Lobdell Lake,LBD,swe_latest,0.2,2016-12-02
Lobdell Lake,LBD,swe_percapr1,1,2016-12-02
Sonora Pass Bridge,SPS,swe_latest,1.5,2016-12-02
Sonora Pass Bridge,SPS,swe_percapr1,5,2016-12-02
Leavitt Meadows,LVM,swe_latest,0.7,2016-12-02
Leavitt Meadows,LVM,swe_percapr1,8,2016-12-02
Gem Pass,GEM,swe_latest,5.1,2016-12-02
Gem Pass,GEM,swe_percapr1,16,2016-12-02
Sawmill,SWM,swe_latest,0.6,2016-12-02
Sawmill,SWM,swe_percapr1,3,2016-12-02
Cottonwood Lakes,CWD,swe_latest,1.1,2016-12-02
Cottonwood Lakes,CWD,swe_percapr1,9,2016-12-02
Big Pine Creek,BGP,swe_latest,0.5,2016-12-02
Big Pine Creek,BGP,swe_percapr1,2,2016-12-02
Rock Creek Lakes,RCK,swe_latest,1.5,2016-12-02
Rock Creek Lakes,RCK,swe_percapr1,10,2016-12-02
South Lake,SLK,swe_latest,0.7,2016-12-02
South Lake,SLK,swe_percapr1,4,2016-12-02
Mammoth Pass,MHP,swe_latest,2.2,2016-12-02
Mammoth Pass,MHP,swe_percapr1,5,2016-12-02
Peterson Flat,PET,swe_latest,3.1,2016-12-03
Peterson Flat,PET,swe_percapr1,10,2016-12-03
Red Rock Mountain,RRM,swe_latest,10,2016-12-03
Red Rock Mountain,RRM,swe_percapr1,25,2016-12-03
Shimmy Lake,SHM,swe_latest,7.2,2016-12-03
Shimmy Lake,SHM,swe_percapr1,17,2016-12-03
Middle Boulder 3,MB3,swe_latest,4.7,2016-12-03
Middle Boulder 3,MB3,swe_percapr1,16,2016-12-03
Highland Lakes,HIG,swe_latest,4.9,2016-12-03
Highland Lakes,HIG,swe_percapr1,16,2016-12-03
Scott Mountain,SCT,swe_latest,1.7,2016-12-03
Scott Mountain,SCT,swe_percapr1,10,2016-12-03
Mumbo Basin,MUM,swe_latest,3,2016-12-03
Mumbo Basin,MUM,swe_percapr1,13,2016-12-03
Big Flat,BFL,swe_latest,4,2016-12-03
Big Flat,BFL,swe_percapr1,25,2016-12-03
Crowder Flat,CWF,swe_latest,0.5,2016-12-03
Cedar Pass,CDP,swe_latest,3.1,2016-12-03
Cedar Pass,CDP,swe_percapr1,17,2016-12-03
Blacks Mountain,BLA,swe_latest,1.1,2016-12-03
Blacks Mountain,BLA,swe_percapr1,8,2016-12-03
Sand Flat,SDF,swe_latest,3.8,2016-12-03
Sand Flat,SDF,swe_percapr1,8,2016-12-03
Medicine Lake,MED,swe_latest,3.4,2016-12-03
Medicine Lake,MED,swe_percapr1,10,2016-12-03
Adin Mountain,ADM,swe_latest,2.3,2016-12-03
Adin Mountain,ADM,swe_percapr1,16,2016-12-03
Snow Mountain,SNM,swe_latest,4.4,2016-12-03
Snow Mountain,SNM,swe_percapr1,16,2016-12-03
Slate Creek,SLT,swe_latest,4.6,2016-12-03
Slate Creek,SLT,swe_percapr1,15,2016-12-03
Stouts Meadow,STM,swe_latest,3.5,2016-12-03
Stouts Meadow,STM,swe_percapr1,9,2016-12-03
Kettle Rock,KTL,swe_latest,3.4,2016-12-03
Kettle Rock,KTL,swe_percapr1,13,2016-12-03
Grizzly Ridge,GRZ,swe_latest,3.4,2016-12-03
Grizzly Ridge,GRZ,swe_percapr1,11,2016-12-03
Pilot Peak,PLP,swe_latest,5,2016-12-03
Pilot Peak,PLP,swe_percapr1,9,2016-12-03
Gold Lake,GOL,swe_latest,6.4,2016-12-03
Gold Lake,GOL,swe_percapr1,17,2016-12-03
Humbug,HMB,swe_latest,4.4,2016-12-03
Humbug,HMB,swe_percapr1,15,2016-12-03
Harkness Flat,HRK,swe_latest,4.2,2016-12-03
Harkness Flat,HRK,swe_percapr1,14,2016-12-03
Rattlesnake,RTL,swe_latest,3.1,2016-12-03
Rattlesnake,RTL,swe_percapr1,22,2016-12-03
Bucks Lake,BKL,swe_latest,5.4,2016-12-03
Bucks Lake,BKL,swe_percapr1,12,2016-12-03
Four Trees,FOR,swe_latest,4.7,2016-12-03
Four Trees,FOR,swe_percapr1,23,2016-12-03
Noel Spring,NLS,swe_latest,0.4,2016-12-03
Schneiders,SCN,swe_latest,4.1,2016-12-03
Schneiders,SCN,swe_percapr1,11,2016-12-03
Carson Pass,CXS,swe_latest,2.6,2016-12-03
Caples Lake,CAP,swe_latest,2.6,2016-12-03
Caples Lake,CAP,swe_percapr1,8,2016-12-03
Alpha,ALP,swe_latest,4.4,2016-12-03
Alpha,ALP,swe_percapr1,12,2016-12-03
Forni Ridge,FRN,swe_latest,4.4,2016-12-03
Forni Ridge,FRN,swe_percapr1,11,2016-12-03
Silver Lake,SIL,swe_latest,2.6,2016-12-03
Silver Lake,SIL,swe_percapr1,11,2016-12-03
Central Sierra Snow Lab,CSL,swe_latest,5.4,2016-12-03
Central Sierra Snow Lab,CSL,swe_percapr1,16,2016-12-03
Van Vleck,VVL,swe_latest,5.4,2016-12-03
Van Vleck,VVL,swe_percapr1,15,2016-12-03
Huysink,HYS,swe_latest,4.8,2016-12-03
Huysink,HYS,swe_percapr1,11,2016-12-03
Robinson Cow Camp,RCC,swe_latest,5.9,2016-12-03
Robbs Saddle,RBB,swe_latest,3.8,2016-12-03
Robbs Saddle,RBB,swe_percapr1,17,2016-12-03
Greek Store,GKS,swe_latest,3.7,2016-12-03
Greek Store,GKS,swe_percapr1,17,2016-12-03
Blue Canyon,BLC,swe_latest,2.1,2016-12-03
Blue Canyon,BLC,swe_percapr1,23,2016-12-03
Robbs Powerhouse,RBP,swe_latest,2.3,2016-12-03
Robbs Powerhouse,RBP,swe_percapr1,44,2016-12-03
Deadman Creek,DDM,swe_latest,1.4,2016-12-03
Deadman Creek,DDM,swe_percapr1,3,2016-12-03
Highland Meadow,HHM,swe_latest,3.1,2016-12-03
Highland Meadow,HHM,swe_percapr1,6,2016-12-03
Gianelli Meadow,GNL,swe_latest,2.9,2016-12-03
Gianelli Meadow,GNL,swe_percapr1,5,2016-12-03
Lower Relief Valley,REL,swe_latest,2.1,2016-12-03
Lower Relief Valley,REL,swe_percapr1,5,2016-12-03
Blue Lakes,BLK,swe_latest,1.9,2016-12-03
Blue Lakes,BLK,swe_percapr1,5,2016-12-03
Stanislaus Meadow,SLM,swe_latest,2.9,2016-12-03
Stanislaus Meadow,SLM,swe_percapr1,6,2016-12-03
Bloods Creek,BLD,swe_latest,2.3,2016-12-03
Bloods Creek,BLD,swe_percapr1,6,2016-12-03
Black Springs,BLS,swe_latest,1.2,2016-12-03
Black Springs,BLS,swe_percapr1,3,2016-12-03
Dana Meadows,DAN,swe_latest,3.3,2016-12-03
Dana Meadows,DAN,swe_percapr1,11,2016-12-03
Slide Canyon,SLI,swe_latest,3,2016-12-03
Slide Canyon,SLI,swe_percapr1,7,2016-12-03
Tuolumne Meadows,TUM,swe_latest,2,2016-12-03
Tuolumne Meadows,TUM,swe_percapr1,8,2016-12-03
Horse Meadow,HRS,swe_latest,3.7,2016-12-03
Horse Meadow,HRS,swe_percapr1,7,2016-12-03
Ostrander Lake,STR,swe_latest,2.5,2016-12-03
Ostrander Lake,STR,swe_percapr1,7,2016-12-03
Lake Tenaya,TNY,swe_latest,2.4,2016-12-03
Lake Tenaya,TNY,swe_percapr1,7,2016-12-03
White Wolf,WHW,swe_latest,2.4,2016-12-03
Paradise Meadow,PDS,swe_latest,3.4,2016-12-03
Paradise Meadow,PDS,swe_percapr1,8,2016-12-03
Lower Kibbie Ridge,KIB,swe_latest,2.1,2016-12-03
Lower Kibbie Ridge,KIB,swe_percapr1,7,2016-12-03
Volcanic Knob,VLC,swe_latest,2.2,2016-12-03
Volcanic Knob,VLC,swe_percapr1,7,2016-12-03
Agnew Pass,AGP,swe_latest,3.4,2016-12-03
Agnew Pass,AGP,swe_percapr1,10,2016-12-03
Kaiser Point,KSP,swe_latest,1.4,2016-12-03
Kaiser Point,KSP,swe_percapr1,3,2016-12-03
Green Mountain,GRM,swe_latest,1.7,2016-12-03
Green Mountain,GRM,swe_percapr1,5,2016-12-03
Devils Postpile,DPO,swe_latest,1.7,2016-12-03
Tamarack Summit,TMR,swe_latest,2,2016-12-03
Tamarack Summit,TMR,swe_percapr1,6,2016-12-03
Chilkoot Meadow,CHM,swe_latest,2,2016-12-03
Chilkoot Meadow,CHM,swe_percapr1,5,2016-12-03
Huntington Lake,HNT,swe_latest,2,2016-12-03
Huntington Lake,HNT,swe_percapr1,9,2016-12-03
Poison Ridge,PSR,swe_latest,2.9,2016-12-03
Poison Ridge,PSR,swe_percapr1,10,2016-12-03
Bishop Pass,BSH,swe_latest,3.6,2016-12-03
Bishop Pass,BSH,swe_percapr1,10,2016-12-03
State Lakes,STL,swe_latest,1.4,2016-12-03
State Lakes,STL,swe_percapr1,4,2016-12-03
Blackcap Basin,BCB,swe_latest,9.1,2016-12-03
Blackcap Basin,BCB,swe_percapr1,26,2016-12-03
Mitchell Meadow,MTM,swe_latest,3.2,2016-12-03
Mitchell Meadow,MTM,swe_percapr1,9,2016-12-03
Upper Burnt Corral,UBC,swe_latest,3.4,2016-12-03
Upper Burnt Corral,UBC,swe_percapr1,9,2016-12-03
West Woodchuck Meadow,WWC,swe_latest,1.1,2016-12-03
West Woodchuck Meadow,WWC,swe_percapr1,3,2016-12-03
Big Meadows,BIM,swe_latest,3.1,2016-12-03
Big Meadows,BIM,swe_percapr1,11,2016-12-03
Farewell Gap,FRW,swe_latest,2.2,2016-12-03
Farewell Gap,FRW,swe_percapr1,6,2016-12-03
Quaking Aspen,QUA,swe_latest,2.6,2016-12-03
Quaking Aspen,QUA,swe_percapr1,12,2016-12-03
Giant Forest,GNF,swe_latest,0.2,2016-12-03
Giant Forest,GNF,swe_percapr1,2,2016-12-03
Upper Tyndall Creek,UTY,swe_latest,0.3,2016-12-03
Upper Tyndall Creek,UTY,swe_percapr1,1,2016-12-03
Chagoopa Plateau,CHP,swe_latest,1.7,2016-12-03
Chagoopa Plateau,CHP,swe_percapr1,7,2016-12-03
Pascoes,PSC,swe_latest,3.4,2016-12-03
Pascoes,PSC,swe_percapr1,13,2016-12-03
Wet Meadows,WTM,swe_latest,3.1,2016-12-03
Wet Meadows,WTM,swe_percapr1,10,2016-12-03
Tunnel Guard Station,TUN,swe_latest,0.9,2016-12-03
Tunnel Guard Station,TUN,swe_percapr1,5,2016-12-03
Casa Vieja Meadows,CSV,swe_latest,1.5,2016-12-03
Casa Vieja Meadows,CSV,swe_percapr1,7,2016-12-03
Beach Meadows,BCH,swe_latest,1.1,2016-12-03
Beach Meadows,BCH,swe_percapr1,10,2016-12-03
Dismal Swamp,DSS,swe_latest,3.8,2016-12-03
Dismal Swamp,DSS,swe_percapr1,13,2016-12-03
Big Meadows,BMW,swe_latest,2.1,2016-12-03
Big Meadows,BMW,swe_percapr1,8,2016-12-03
Squaw Valley,SQV,swe_latest,4.5,2016-12-03
Squaw Valley,SQV,swe_percapr1,9,2016-12-03
Independence Creek,INN,swe_latest,0.9,2016-12-03
Independence Creek,INN,swe_percapr1,7,2016-12-03
Truckee 2,TK2,swe_latest,2,2016-12-03
Truckee 2,TK2,swe_percapr1,13,2016-12-03
Mount Rose Ski Area,MSK,swe_latest,4.3,2016-12-03
Mount Rose Ski Area,MSK,swe_percapr1,11,2016-12-03
Heavenly Valley,HVN,swe_latest,2,2016-12-03
Heavenly Valley,HVN,swe_percapr1,7,2016-12-03
Hagans Meadow,HGM,swe_latest,2,2016-12-03
Hagans Meadow,HGM,swe_percapr1,12,2016-12-03
Marlette Lake,MRL,swe_latest,2.3,2016-12-03
Marlette Lake,MRL,swe_percapr1,10,2016-12-03
Echo Peak 5,EP5,swe_latest,4.3,2016-12-03
Echo Peak 5,EP5,swe_percapr1,10,2016-12-03
Rubicon Peak 2,RP2,swe_latest,2.2,2016-12-03
Rubicon Peak 2,RP2,swe_percapr1,7,2016-12-03
Tahoe City Cross,TCC,swe_latest,1.6,2016-12-03
Tahoe City Cross,TCC,swe_percapr1,10,2016-12-03
Ward Creek 3,WC3,swe_latest,4.3,2016-12-03
Ward Creek 3,WC3,swe_percapr1,10,2016-12-03
Fallen Leaf Lake,FLL,swe_latest,1.5,2016-12-03
Fallen Leaf Lake,FLL,swe_percapr1,21,2016-12-03
Ebbetts Pass,EBB,swe_latest,1.6,2016-12-03
Ebbetts Pass,EBB,swe_percapr1,4,2016-12-03
Horse Meadow,HOR,swe_latest,2.1,2016-12-03
Monitor Pass,MNT,swe_latest,0.5,2016-12-03
Burnside Lake,BSK,swe_latest,1.6,2016-12-03
Forestdale Creek,FDC,swe_latest,2.8,2016-12-03
Poison Flat,PSN,swe_latest,0.8,2016-12-03
Poison Flat,PSN,swe_percapr1,4,2016-12-03
Spratt Creek,SPT,swe_latest,0.8,2016-12-03
Spratt Creek,SPT,swe_percapr1,17,2016-12-03
Leavitt Lake,LVT,swe_latest,7.2,2016-12-03
Summit Meadow,SDW,swe_latest,1,2016-12-03
Virginia Lakes,VRG,swe_latest,0.5,2016-12-03
Virginia Lakes,VRG,swe_percapr1,2,2016-12-03
Lobdell Lake,LBD,swe_latest,0.2,2016-12-03
Lobdell Lake,LBD,swe_percapr1,1,2016-12-03
Sonora Pass Bridge,SPS,swe_latest,1.6,2016-12-03
Sonora Pass Bridge,SPS,swe_percapr1,6,2016-12-03
Leavitt Meadows,LVM,swe_latest,0.6,2016-12-03
Leavitt Meadows,LVM,swe_percapr1,7,2016-12-03
Gem Pass,GEM,swe_latest,5.1,2016-12-03
Gem Pass,GEM,swe_percapr1,16,2016-12-03
Sawmill,SWM,swe_latest,0.4,2016-12-03
Sawmill,SWM,swe_percapr1,2,2016-12-03
Cottonwood Lakes,CWD,swe_latest,1.2,2016-12-03
Cottonwood Lakes,CWD,swe_percapr1,10,2016-12-03
Big Pine Creek,BGP,swe_latest,0.5,2016-12-03
Big Pine Creek,BGP,swe_percapr1,2,2016-12-03
Rock Creek Lakes,RCK,swe_latest,1.6,2016-12-03
Rock Creek Lakes,RCK,swe_percapr1,11,2016-12-03
South Lake,SLK,swe_latest,0.8,2016-12-03
South Lake,SLK,swe_percapr1,5,2016-12-03
Mammoth Pass,MHP,swe_latest,2.2,2016-12-03
Mammoth Pass,MHP,swe_percapr1,5,2016-12-03
Peterson Flat,PET,swe_latest,3.1,2016-12-04
Peterson Flat,PET,swe_percapr1,10,2016-12-04
Red Rock Mountain,RRM,swe_latest,10,2016-12-04
Red Rock Mountain,RRM,swe_percapr1,25,2016-12-04
Shimmy Lake,SHM,swe_latest,7.4,2016-12-04
Shimmy Lake,SHM,swe_percapr1,18,2016-12-04
Middle Boulder 3,MB3,swe_latest,4.8,2016-12-04
Middle Boulder 3,MB3,swe_percapr1,16,2016-12-04
Highland Lakes,HIG,swe_latest,4.9,2016-12-04
Highland Lakes,HIG,swe_percapr1,16,2016-12-04
Scott Mountain,SCT,swe_latest,1.8,2016-12-04
Scott Mountain,SCT,swe_percapr1,11,2016-12-04
Mumbo Basin,MUM,swe_latest,3,2016-12-04
Mumbo Basin,MUM,swe_percapr1,13,2016-12-04
Big Flat,BFL,swe_latest,4,2016-12-04
Big Flat,BFL,swe_percapr1,25,2016-12-04
Crowder Flat,CWF,swe_latest,0.5,2016-12-04
Cedar Pass,CDP,swe_latest,3.1,2016-12-04
Cedar Pass,CDP,swe_percapr1,17,2016-12-04
Blacks Mountain,BLA,swe_latest,1.1,2016-12-04
Blacks Mountain,BLA,swe_percapr1,8,2016-12-04
Sand Flat,SDF,swe_latest,4,2016-12-04
Sand Flat,SDF,swe_percapr1,9,2016-12-04
Medicine Lake,MED,swe_latest,3.2,2016-12-04
Medicine Lake,MED,swe_percapr1,9,2016-12-04
Adin Mountain,ADM,swe_latest,2.2,2016-12-04
Adin Mountain,ADM,swe_percapr1,16,2016-12-04
Snow Mountain,SNM,swe_latest,4.6,2016-12-04
Snow Mountain,SNM,swe_percapr1,17,2016-12-04
Slate Creek,SLT,swe_latest,4.6,2016-12-04
Slate Creek,SLT,swe_percapr1,15,2016-12-04
Stouts Meadow,STM,swe_latest,3.5,2016-12-04
Stouts Meadow,STM,swe_percapr1,9,2016-12-04
Kettle Rock,KTL,swe_latest,3.6,2016-12-04
Kettle Rock,KTL,swe_percapr1,14,2016-12-04
Grizzly Ridge,GRZ,swe_latest,3.4,2016-12-04
Grizzly Ridge,GRZ,swe_percapr1,11,2016-12-04
Pilot Peak,PLP,swe_latest,5.1,2016-12-04
Pilot Peak,PLP,swe_percapr1,9,2016-12-04
Gold Lake,GOL,swe_latest,6.5,2016-12-04
Gold Lake,GOL,swe_percapr1,17,2016-12-04
Humbug,HMB,swe_latest,4.6,2016-12-04
Humbug,HMB,swe_percapr1,16,2016-12-04
Harkness Flat,HRK,swe_latest,4.1,2016-12-04
Harkness Flat,HRK,swe_percapr1,14,2016-12-04
Rattlesnake,RTL,swe_latest,3.4,2016-12-04
Rattlesnake,RTL,swe_percapr1,24,2016-12-04
Bucks Lake,BKL,swe_latest,5.4,2016-12-04
Bucks Lake,BKL,swe_percapr1,12,2016-12-04
Four Trees,FOR,swe_latest,4.8,2016-12-04
Four Trees,FOR,swe_percapr1,24,2016-12-04
Noel Spring,NLS,swe_latest,0.1,2016-12-04
Schneiders,SCN,swe_latest,4.1,2016-12-04
Schneiders,SCN,swe_percapr1,11,2016-12-04
Carson Pass,CXS,swe_latest,2.7,2016-12-04
Caples Lake,CAP,swe_latest,2.6,2016-12-04
