station,dwr3id,pname,value,cdecday
Dana Meadows,DAN,swe_latest,38.1,2019-04-13
Dana Meadows,DAN,swe_percapr1,137,2019-04-13
Slide Canyon,SLI,swe_latest,60.6,2019-04-13
Slide Canyon,SLI,swe_percapr1,147,2019-04-13
Tuolumne Meadows,TUM,swe_latest,31.1,2019-04-13
Tuolumne Meadows,TUM,swe_percapr1,137,2019-04-13
Horse Meadow,HRS,swe_latest,75.5,2019-04-13
Horse Meadow,HRS,swe_percapr1,155,2019-04-13
Ostrander Lake,STR,swe_latest,61,2019-04-13
Ostrander Lake,STR,swe_percapr1,175,2019-04-13
Lake Tenaya,TNY,swe_latest,51.2,2019-04-13
Lake Tenaya,TNY,swe_percapr1,155,2019-04-13
White Wolf,WHW,swe_latest,49.5,2019-04-13
Paradise Meadow,PDS,swe_latest,66.4,2019-04-13
Paradise Meadow,PDS,swe_percapr1,161,2019-04-13
Gin Flat,GIN,swe_latest,34,2019-04-13
Gin Flat,GIN,swe_percapr1,99,2019-04-13
Lower Kibbie Ridge,KIB,swe_latest,27.5,2019-04-13
Lower Kibbie Ridge,KIB,swe_percapr1,100,2019-04-13
Volcanic Knob,VLC,swe_latest,42.6,2019-04-13
Volcanic Knob,VLC,swe_percapr1,141,2019-04-13
Kaiser Point,KSP,swe_latest,45.5,2019-04-13
Kaiser Point,KSP,swe_percapr1,120,2019-04-13
Green Mountain,GRM,swe_latest,44.5,2019-04-13
Green Mountain,GRM,swe_percapr1,145,2019-04-13
Tamarack Summit,TMR,swe_latest,44.2,2019-04-13
Tamarack Summit,TMR,swe_percapr1,145,2019-04-13
Chilkoot Meadow,CHM,swe_latest,54.7,2019-04-13
Chilkoot Meadow,CHM,swe_percapr1,144,2019-04-13
Huntington Lake,HNT,swe_latest,31.4,2019-04-13
Huntington Lake,HNT,swe_percapr1,156,2019-04-13
Graveyard Meadow,GRV,swe_latest,36.2,2019-04-13
Graveyard Meadow,GRV,swe_percapr1,193,2019-04-13
Poison Ridge,PSR,swe_latest,32,2019-04-13
Poison Ridge,PSR,swe_percapr1,111,2019-04-13
State Lakes,STL,swe_latest,56.1,2019-04-13
State Lakes,STL,swe_percapr1,194,2019-04-13
Mitchell Meadow,MTM,swe_latest,57.8,2019-04-13
Mitchell Meadow,MTM,swe_percapr1,176,2019-04-13
Upper Burnt Corral,UBC,swe_latest,45.4,2019-04-13
Upper Burnt Corral,UBC,swe_percapr1,131,2019-04-13
West Woodchuck Meadow,WWC,swe_latest,45.3,2019-04-13
West Woodchuck Meadow,WWC,swe_percapr1,138,2019-04-13
Quaking Aspen,QUA,swe_latest,28.4,2019-04-13
Quaking Aspen,QUA,swe_percapr1,135,2019-04-13
Giant Forest,GNF,swe_latest,14.8,2019-04-13
Giant Forest,GNF,swe_percapr1,148,2019-04-13
Upper Tyndall Creek,UTY,swe_latest,36.7,2019-04-13
Upper Tyndall Creek,UTY,swe_percapr1,133,2019-04-13
Crabtree Meadow,CBT,swe_latest,26.8,2019-04-13
Crabtree Meadow,CBT,swe_percapr1,135,2019-04-13
Chagoopa Plateau,CHP,swe_latest,33.7,2019-04-13
Chagoopa Plateau,CHP,swe_percapr1,155,2019-04-13
Pascoes,PSC,swe_latest,47.2,2019-04-13
Pascoes,PSC,swe_percapr1,190,2019-04-13
Wet Meadows,WTM,swe_latest,43,2019-04-13
Wet Meadows,WTM,swe_percapr1,142,2019-04-13
Casa Vieja Meadows,CSV,swe_latest,31.8,2019-04-13
Casa Vieja Meadows,CSV,swe_percapr1,152,2019-04-13
Beach Meadows,BCH,swe_latest,7.8,2019-04-13
Beach Meadows,BCH,swe_percapr1,71,2019-04-13
Dismal Swamp,DSS,swe_latest,43.9,2019-04-13
Dismal Swamp,DSS,swe_percapr1,150,2019-04-13
Big Meadows,BMW,swe_latest,41.3,2019-04-13
Big Meadows,BMW,swe_percapr1,161,2019-04-13
Squaw Valley,SQV,swe_latest,66.2,2019-04-13
Squaw Valley,SQV,swe_percapr1,142,2019-04-13
Independence Creek,INN,swe_latest,17.1,2019-04-13
Independence Creek,INN,swe_percapr1,135,2019-04-13
Mount Rose Ski Area,MSK,swe_latest,61.8,2019-04-13
Mount Rose Ski Area,MSK,swe_percapr1,161,2019-04-13
Heavenly Valley,HVN,swe_latest,39.6,2019-04-13
Heavenly Valley,HVN,swe_percapr1,141,2019-04-13
Hagans Meadow,HGM,swe_latest,26.5,2019-04-13
Hagans Meadow,HGM,swe_percapr1,161,2019-04-13
Marlette Lake,MRL,swe_latest,43,2019-04-13
Marlette Lake,MRL,swe_percapr1,204,2019-04-13
Echo Peak 5,EP5,swe_latest,66.3,2019-04-13
Echo Peak 5,EP5,swe_percapr1,168,2019-04-13
Rubicon Peak 2,RP2,swe_latest,42.3,2019-04-13
Rubicon Peak 2,RP2,swe_percapr1,145,2019-04-13
Tahoe City Cross,TCC,swe_latest,24.6,2019-04-13
Tahoe City Cross,TCC,swe_percapr1,154,2019-04-13
Ward Creek 3,WC3,swe_latest,65,2019-04-13
Ward Creek 3,WC3,swe_percapr1,165,2019-04-13
Fallen Leaf Lake,FLL,swe_latest,5.6,2019-04-13
Fallen Leaf Lake,FLL,swe_percapr1,80,2019-04-13
Ebbetts Pass,EBB,swe_latest,62.2,2019-04-13
Ebbetts Pass,EBB,swe_percapr1,160,2019-04-13
Horse Meadow,HOR,swe_latest,35.8,2019-04-13
Monitor Pass,MNT,swe_latest,26.1,2019-04-13
Burnside Lake,BSK,swe_latest,42.6,2019-04-13
Forestdale Creek,FDC,swe_latest,59,2019-04-13
Poison Flat,PSN,swe_latest,34.9,2019-04-13
Poison Flat,PSN,swe_percapr1,215,2019-04-13
Spratt Creek,SPT,swe_latest,0,2019-04-13
Spratt Creek,SPT,swe_percapr1,0,2019-04-13
Leavitt Lake,LVT,swe_latest,83.1,2019-04-13
Summit Meadow,SDW,swe_latest,40.9,2019-04-13
Virginia Lakes,VRG,swe_latest,27.5,2019-04-13
Virginia Lakes,VRG,swe_percapr1,135,2019-04-13
Lobdell Lake,LBD,swe_latest,30.7,2019-04-13
Lobdell Lake,LBD,swe_percapr1,177,2019-04-13
Sonora Pass Bridge,SPS,swe_latest,41.1,2019-04-13
Sonora Pass Bridge,SPS,swe_percapr1,158,2019-04-13
Leavitt Meadows,LVM,swe_latest,20.2,2019-04-13
Leavitt Meadows,LVM,swe_percapr1,252,2019-04-13
Gem Pass,GEM,swe_latest,31.8,2019-04-13
Gem Pass,GEM,swe_percapr1,100,2019-04-13
Sawmill,SWM,swe_latest,27.6,2019-04-13
Sawmill,SWM,swe_percapr1,142,2019-04-13
Cottonwood Lakes,CWD,swe_latest,27.2,2019-04-13
Cottonwood Lakes,CWD,swe_percapr1,234,2019-04-13
Big Pine Creek,BGP,swe_latest,41.6,2019-04-13
Big Pine Creek,BGP,swe_percapr1,233,2019-04-13
Rock Creek Lakes,RCK,swe_latest,20.5,2019-04-13
Rock Creek Lakes,RCK,swe_percapr1,146,2019-04-13
South Lake,SLK,swe_latest,25,2019-04-13
South Lake,SLK,swe_percapr1,156,2019-04-13
Mammoth Pass,MHP,swe_latest,53.8,2019-04-13
Mammoth Pass,MHP,swe_percapr1,127,2019-04-13
Peterson Flat,PET,swe_latest,46.4,2019-04-14
Peterson Flat,PET,swe_percapr1,159,2019-04-14
Red Rock Mountain,RRM,swe_latest,85.8,2019-04-14
Red Rock Mountain,RRM,swe_percapr1,217,2019-04-14
Bonanza King,BNK,swe_latest,66,2019-04-14
Bonanza King,BNK,swe_percapr1,163,2019-04-14
Shimmy Lake,SHM,swe_latest,53.2,2019-04-14
Shimmy Lake,SHM,swe_percapr1,132,2019-04-14
Middle Boulder 3,MB3,swe_latest,41.9,2019-04-14
Middle Boulder 3,MB3,swe_percapr1,148,2019-04-14
Highland Lakes,HIG,swe_latest,50,2019-04-14
Highland Lakes,HIG,swe_percapr1,167,2019-04-14
Scott Mountain,SCT,swe_latest,33,2019-04-14
Scott Mountain,SCT,swe_percapr1,206,2019-04-14
Big Flat,BFL,swe_latest,29.8,2019-04-14
Big Flat,BFL,swe_percapr1,189,2019-04-14
Crowder Flat,CWF,swe_latest,0,2019-04-14
Cedar Pass,CDP,swe_latest,24.1,2019-04-14
Cedar Pass,CDP,swe_percapr1,133,2019-04-14
Blacks Mountain,BLA,swe_latest,18.1,2019-04-14
Blacks Mountain,BLA,swe_percapr1,143,2019-04-14
Sand Flat,SDF,swe_latest,56.6,2019-04-14
Sand Flat,SDF,swe_percapr1,134,2019-04-14
Medicine Lake,MED,swe_latest,48.6,2019-04-14
Medicine Lake,MED,swe_percapr1,149,2019-04-14
Adin Mountain,ADM,swe_latest,16.8,2019-04-14
Adin Mountain,ADM,swe_percapr1,124,2019-04-14
Snow Mountain,SNM,swe_latest,53.3,2019-04-14
Snow Mountain,SNM,swe_percapr1,197,2019-04-14
Slate Creek,SLT,swe_latest,39.6,2019-04-14
Slate Creek,SLT,swe_percapr1,137,2019-04-14
Stouts Meadow,STM,swe_latest,48,2019-04-14
Stouts Meadow,STM,swe_percapr1,133,2019-04-14
Kettle Rock,KTL,swe_latest,49.7,2019-04-14
Kettle Rock,KTL,swe_percapr1,195,2019-04-14
Grizzly Ridge,GRZ,swe_latest,45.7,2019-04-14
Grizzly Ridge,GRZ,swe_percapr1,154,2019-04-14
Pilot Peak,PLP,swe_latest,75.9,2019-04-14
Pilot Peak,PLP,swe_percapr1,144,2019-04-14
Gold Lake,GOL,swe_latest,60.6,2019-04-14
Gold Lake,GOL,swe_percapr1,166,2019-04-14
Humbug,HMB,swe_latest,42.5,2019-04-14
Humbug,HMB,swe_percapr1,152,2019-04-14
Harkness Flat,HRK,swe_latest,40.8,2019-04-14
Harkness Flat,HRK,swe_percapr1,143,2019-04-14
Bucks Lake,BKL,swe_latest,42.8,2019-04-14
Bucks Lake,BKL,swe_percapr1,96,2019-04-14
Four Trees,FOR,swe_latest,22.3,2019-04-14
Four Trees,FOR,swe_percapr1,112,2019-04-14
Noel Spring,NLS,swe_latest,0,2019-04-14
Lake Lois,LOS,swe_latest,76.2,2019-04-14
Lake Lois,LOS,swe_percapr1,193,2019-04-14
Carson Pass,CXS,swe_latest,51.2,2019-04-14
Caples Lake,CAP,swe_latest,58.9,2019-04-14
Caples Lake,CAP,swe_percapr1,190,2019-04-14
Alpha,ALP,swe_latest,57.3,2019-04-14
Alpha,ALP,swe_percapr1,160,2019-04-14
Central Sierra Snow Lab,CSL,swe_latest,63.4,2019-04-14
Central Sierra Snow Lab,CSL,swe_percapr1,189,2019-04-14
Van Vleck,VVL,swe_latest,62.4,2019-04-14
Van Vleck,VVL,swe_percapr1,174,2019-04-14
Huysink,HYS,swe_latest,50.4,2019-04-14
Huysink,HYS,swe_percapr1,118,2019-04-14
Robinson Cow Camp,RCC,swe_latest,70.5,2019-04-14
Robbs Saddle,RBB,swe_latest,25.2,2019-04-14
Robbs Saddle,RBB,swe_percapr1,118,2019-04-14
Greek Store,GKS,swe_latest,33.2,2019-04-14
Greek Store,GKS,swe_percapr1,158,2019-04-14
Blue Canyon,BLC,swe_latest,19,2019-04-14
Blue Canyon,BLC,swe_percapr1,211,2019-04-14
Robbs Powerhouse,RBP,swe_latest,9.6,2019-04-14
Robbs Powerhouse,RBP,swe_percapr1,185,2019-04-14
Highland Meadow,HHM,swe_latest,69.7,2019-04-14
Highland Meadow,HHM,swe_percapr1,145,2019-04-14
Gianelli Meadow,GNL,swe_latest,96,2019-04-14
Gianelli Meadow,GNL,swe_percapr1,173,2019-04-14
Blue Lakes,BLK,swe_latest,52.8,2019-04-14
Blue Lakes,BLK,swe_percapr1,160,2019-04-14
Dana Meadows,DAN,swe_latest,38,2019-04-14
Dana Meadows,DAN,swe_percapr1,137,2019-04-14
Slide Canyon,SLI,swe_latest,60.2,2019-04-14
Slide Canyon,SLI,swe_percapr1,146,2019-04-14
Tuolumne Meadows,TUM,swe_latest,30.9,2019-04-14
Tuolumne Meadows,TUM,swe_percapr1,137,2019-04-14
Horse Meadow,HRS,swe_latest,77,2019-04-14
Horse Meadow,HRS,swe_percapr1,158,2019-04-14
Ostrander Lake,STR,swe_latest,60.6,2019-04-14
Ostrander Lake,STR,swe_percapr1,174,2019-04-14
Lake Tenaya,TNY,swe_latest,50.3,2019-04-14
Lake Tenaya,TNY,swe_percapr1,152,2019-04-14
White Wolf,WHW,swe_latest,49.8,2019-04-14
Paradise Meadow,PDS,swe_latest,65.5,2019-04-14
Paradise Meadow,PDS,swe_percapr1,159,2019-04-14
Gin Flat,GIN,swe_latest,33.9,2019-04-14
Gin Flat,GIN,swe_percapr1,99,2019-04-14
Lower Kibbie Ridge,KIB,swe_latest,27.2,2019-04-14
Lower Kibbie Ridge,KIB,swe_percapr1,99,2019-04-14
Volcanic Knob,VLC,swe_latest,42.5,2019-04-14
Volcanic Knob,VLC,swe_percapr1,141,2019-04-14
Kaiser Point,KSP,swe_latest,45,2019-04-14
Kaiser Point,KSP,swe_percapr1,119,2019-04-14
Green Mountain,GRM,swe_latest,43.2,2019-04-14
Green Mountain,GRM,swe_percapr1,140,2019-04-14
Tamarack Summit,TMR,swe_latest,43.7,2019-04-14
Tamarack Summit,TMR,swe_percapr1,143,2019-04-14
Chilkoot Meadow,CHM,swe_latest,54.6,2019-04-14
Chilkoot Meadow,CHM,swe_percapr1,144,2019-04-14
Huntington Lake,HNT,swe_latest,30.9,2019-04-14
Huntington Lake,HNT,swe_percapr1,154,2019-04-14
Graveyard Meadow,GRV,swe_latest,35.6,2019-04-14
Graveyard Meadow,GRV,swe_percapr1,190,2019-04-14
Poison Ridge,PSR,swe_latest,30.9,2019-04-14
Poison Ridge,PSR,swe_percapr1,107,2019-04-14
State Lakes,STL,swe_latest,56.3,2019-04-14
State Lakes,STL,swe_percapr1,194,2019-04-14
Mitchell Meadow,MTM,swe_latest,58,2019-04-14
Mitchell Meadow,MTM,swe_percapr1,176,2019-04-14
Upper Burnt Corral,UBC,swe_latest,50,2019-04-14
Upper Burnt Corral,UBC,swe_percapr1,145,2019-04-14
West Woodchuck Meadow,WWC,swe_latest,45.3,2019-04-14
West Woodchuck Meadow,WWC,swe_percapr1,138,2019-04-14
Quaking Aspen,QUA,swe_latest,27.8,2019-04-14
Quaking Aspen,QUA,swe_percapr1,132,2019-04-14
Giant Forest,GNF,swe_latest,14.3,2019-04-14
Giant Forest,GNF,swe_percapr1,143,2019-04-14
Upper Tyndall Creek,UTY,swe_latest,36.5,2019-04-14
Upper Tyndall Creek,UTY,swe_percapr1,132,2019-04-14
Crabtree Meadow,CBT,swe_latest,26.6,2019-04-14
Crabtree Meadow,CBT,swe_percapr1,135,2019-04-14
Chagoopa Plateau,CHP,swe_latest,33.4,2019-04-14
Chagoopa Plateau,CHP,swe_percapr1,153,2019-04-14
Pascoes,PSC,swe_latest,47,2019-04-14
Pascoes,PSC,swe_percapr1,189,2019-04-14
Wet Meadows,WTM,swe_latest,42.5,2019-04-14
Wet Meadows,WTM,swe_percapr1,140,2019-04-14
Casa Vieja Meadows,CSV,swe_latest,30.7,2019-04-14
Casa Vieja Meadows,CSV,swe_percapr1,147,2019-04-14
Beach Meadows,BCH,swe_latest,6.4,2019-04-14
Beach Meadows,BCH,swe_percapr1,58,2019-04-14
Dismal Swamp,DSS,swe_latest,44.4,2019-04-14
Dismal Swamp,DSS,swe_percapr1,152,2019-04-14
Big Meadows,BMW,swe_latest,41.3,2019-04-14
Big Meadows,BMW,swe_percapr1,161,2019-04-14
Squaw Valley,SQV,swe_latest,66.3,2019-04-14
Squaw Valley,SQV,swe_percapr1,143,2019-04-14
Independence Creek,INN,swe_latest,16.2,2019-04-14
Independence Creek,INN,swe_percapr1,128,2019-04-14
Mount Rose Ski Area,MSK,swe_latest,62,2019-04-14
Mount Rose Ski Area,MSK,swe_percapr1,161,2019-04-14
Heavenly Valley,HVN,swe_latest,39.6,2019-04-14
Heavenly Valley,HVN,swe_percapr1,141,2019-04-14
Hagans Meadow,HGM,swe_latest,25.9,2019-04-14
Hagans Meadow,HGM,swe_percapr1,157,2019-04-14
Marlette Lake,MRL,swe_latest,43,2019-04-14
Marlette Lake,MRL,swe_percapr1,204,2019-04-14
Echo Peak 5,EP5,swe_latest,66,2019-04-14
Echo Peak 5,EP5,swe_percapr1,167,2019-04-14
Rubicon Peak 2,RP2,swe_latest,42.6,2019-04-14
Rubicon Peak 2,RP2,swe_percapr1,146,2019-04-14
Tahoe City Cross,TCC,swe_latest,23.4,2019-04-14
Tahoe City Cross,TCC,swe_percapr1,146,2019-04-14
Ward Creek 3,WC3,swe_latest,64.7,2019-04-14
Ward Creek 3,WC3,swe_percapr1,164,2019-04-14
Fallen Leaf Lake,FLL,swe_latest,4.3,2019-04-14
Fallen Leaf Lake,FLL,swe_percapr1,61,2019-04-14
Ebbetts Pass,EBB,swe_latest,62,2019-04-14
Ebbetts Pass,EBB,swe_percapr1,160,2019-04-14
Horse Meadow,HOR,swe_latest,36,2019-04-14
Monitor Pass,MNT,swe_latest,25.9,2019-04-14
Burnside Lake,BSK,swe_latest,42.1,2019-04-14
Forestdale Creek,FDC,swe_latest,58.8,2019-04-14
Poison Flat,PSN,swe_latest,34.6,2019-04-14
Poison Flat,PSN,swe_percapr1,214,2019-04-14
Spratt Creek,SPT,swe_latest,0,2019-04-14
Spratt Creek,SPT,swe_percapr1,0,2019-04-14
Leavitt Lake,LVT,swe_latest,83.7,2019-04-14
Summit Meadow,SDW,swe_latest,41.6,2019-04-14
Virginia Lakes,VRG,swe_latest,27.6,2019-04-14
Virginia Lakes,VRG,swe_percapr1,136,2019-04-14
Lobdell Lake,LBD,swe_latest,30.7,2019-04-14
Lobdell Lake,LBD,swe_percapr1,177,2019-04-14
Sonora Pass Bridge,SPS,swe_latest,41.6,2019-04-14
Sonora Pass Bridge,SPS,swe_percapr1,160,2019-04-14
Leavitt Meadows,LVM,swe_latest,19.3,2019-04-14
Leavitt Meadows,LVM,swe_percapr1,241,2019-04-14
Gem Pass,GEM,swe_latest,31.7,2019-04-14
Gem Pass,GEM,swe_percapr1,100,2019-04-14
Sawmill,SWM,swe_latest,27.4,2019-04-14
Sawmill,SWM,swe_percapr1,141,2019-04-14
Cottonwood Lakes,CWD,swe_latest,27.1,2019-04-14
Cottonwood Lakes,CWD,swe_percapr1,234,2019-04-14
Big Pine Creek,BGP,swe_latest,41.4,2019-04-14
Big Pine Creek,BGP,swe_percapr1,232,2019-04-14
Rock Creek Lakes,RCK,swe_latest,20.3,2019-04-14
Rock Creek Lakes,RCK,swe_percapr1,145,2019-04-14
South Lake,SLK,swe_latest,24.9,2019-04-14
South Lake,SLK,swe_percapr1,155,2019-04-14
Mammoth Pass,MHP,swe_latest,54,2019-04-14
Mammoth Pass,MHP,swe_percapr1,127,2019-04-14
Peterson Flat,PET,swe_latest,45.8,2019-04-15
Peterson Flat,PET,swe_percapr1,157,2019-04-15
Red Rock Mountain,RRM,swe_latest,85.1,2019-04-15
Red Rock Mountain,RRM,swe_percapr1,215,2019-04-15
Bonanza King,BNK,swe_latest,65.5,2019-04-15
Bonanza King,BNK,swe_percapr1,162,2019-04-15
Shimmy Lake,SHM,swe_latest,53.1,2019-04-15
Shimmy Lake,SHM,swe_percapr1,132,2019-04-15
Middle Boulder 3,MB3,swe_latest,40.4,2019-04-15
Middle Boulder 3,MB3,swe_percapr1,143,2019-04-15
Highland Lakes,HIG,swe_latest,48.5,2019-04-15
Highland Lakes,HIG,swe_percapr1,162,2019-04-15
Scott Mountain,SCT,swe_latest,32.6,2019-04-15
Scott Mountain,SCT,swe_percapr1,204,2019-04-15
Big Flat,BFL,swe_latest,29.2,2019-04-15
Big Flat,BFL,swe_percapr1,185,2019-04-15
Crowder Flat,CWF,swe_latest,0,2019-04-15
Cedar Pass,CDP,swe_latest,23.8,2019-04-15
Cedar Pass,CDP,swe_percapr1,131,2019-04-15
Blacks Mountain,BLA,swe_latest,17.9,2019-04-15
Blacks Mountain,BLA,swe_percapr1,141,2019-04-15
Sand Flat,SDF,swe_latest,56,2019-04-15
Sand Flat,SDF,swe_percapr1,132,2019-04-15
Medicine Lake,MED,swe_latest,48.5,2019-04-15
Medicine Lake,MED,swe_percapr1,149,2019-04-15
Adin Mountain,ADM,swe_latest,16,2019-04-15
Adin Mountain,ADM,swe_percapr1,118,2019-04-15
Snow Mountain,SNM,swe_latest,52.6,2019-04-15
Snow Mountain,SNM,swe_percapr1,195,2019-04-15
Slate Creek,SLT,swe_latest,39.4,2019-04-15
Slate Creek,SLT,swe_percapr1,136,2019-04-15
Stouts Meadow,STM,swe_latest,47.1,2019-04-15
Stouts Meadow,STM,swe_percapr1,131,2019-04-15
Kettle Rock,KTL,swe_latest,47.8,2019-04-15
Kettle Rock,KTL,swe_percapr1,187,2019-04-15
Grizzly Ridge,GRZ,swe_latest,45.2,2019-04-15
Grizzly Ridge,GRZ,swe_percapr1,152,2019-04-15
Pilot Peak,PLP,swe_latest,74.5,2019-04-15
Pilot Peak,PLP,swe_percapr1,142,2019-04-15
Gold Lake,GOL,swe_latest,60.2,2019-04-15
Gold Lake,GOL,swe_percapr1,165,2019-04-15
Humbug,HMB,swe_latest,41,2019-04-15
Humbug,HMB,swe_percapr1,147,2019-04-15
Harkness Flat,HRK,swe_latest,40.2,2019-04-15
Harkness Flat,HRK,swe_percapr1,141,2019-04-15
Bucks Lake,BKL,swe_latest,42.3,2019-04-15
Bucks Lake,BKL,swe_percapr1,95,2019-04-15
Four Trees,FOR,swe_latest,21.2,2019-04-15
Four Trees,FOR,swe_percapr1,106,2019-04-15
Noel Spring,NLS,swe_latest,0,2019-04-15
Lake Lois,LOS,swe_latest,76.2,2019-04-15
Lake Lois,LOS,swe_percapr1,193,2019-04-15
Carson Pass,CXS,swe_latest,50.9,2019-04-15
Caples Lake,CAP,swe_latest,58.1,2019-04-15
Caples Lake,CAP,swe_percapr1,188,2019-04-15
Alpha,ALP,swe_latest,56.4,2019-04-15
Alpha,ALP,swe_percapr1,157,2019-04-15
Central Sierra Snow Lab,CSL,swe_latest,62.2,2019-04-15
Central Sierra Snow Lab,CSL,swe_percapr1,185,2019-04-15
Van Vleck,VVL,swe_latest,61.9,2019-04-15
Van Vleck,VVL,swe_percapr1,172,2019-04-15
Huysink,HYS,swe_latest,50,2019-04-15
Huysink,HYS,swe_percapr1,117,2019-04-15
Robinson Cow Camp,RCC,swe_latest,69.3,2019-04-15
Robbs Saddle,RBB,swe_latest,24.6,2019-04-15
Robbs Saddle,RBB,swe_percapr1,115,2019-04-15
Greek Store,GKS,swe_latest,32.8,2019-04-15
Greek Store,GKS,swe_percapr1,156,2019-04-15
Blue Canyon,BLC,swe_latest,18.5,2019-04-15
Blue Canyon,BLC,swe_percapr1,205,2019-04-15
Robbs Powerhouse,RBP,swe_latest,9.1,2019-04-15
Robbs Powerhouse,RBP,swe_percapr1,174,2019-04-15
Highland Meadow,HHM,swe_latest,69.9,2019-04-15
Highland Meadow,HHM,swe_percapr1,146,2019-04-15
Gianelli Meadow,GNL,swe_latest,96,2019-04-15
Gianelli Meadow,GNL,swe_percapr1,173,2019-04-15
Blue Lakes,BLK,swe_latest,52.5,2019-04-15
Blue Lakes,BLK,swe_percapr1,159,2019-04-15
Dana Meadows,DAN,swe_latest,37.8,2019-04-15
Dana Meadows,DAN,swe_percapr1,136,2019-04-15
Slide Canyon,SLI,swe_latest,59.8,2019-04-15
Slide Canyon,SLI,swe_percapr1,146,2019-04-15
Tuolumne Meadows,TUM,swe_latest,30.1,2019-04-15
Tuolumne Meadows,TUM,swe_percapr1,133,2019-04-15
Horse Meadow,HRS,swe_latest,77.2,2019-04-15
Horse Meadow,HRS,swe_percapr1,159,2019-04-15
Ostrander Lake,STR,swe_latest,60.6,2019-04-15
Ostrander Lake,STR,swe_percapr1,174,2019-04-15
Lake Tenaya,TNY,swe_latest,49.6,2019-04-15
Lake Tenaya,TNY,swe_percapr1,150,2019-04-15
White Wolf,WHW,swe_latest,49.5,2019-04-15
Paradise Meadow,PDS,swe_latest,66.5,2019-04-15
Paradise Meadow,PDS,swe_percapr1,161,2019-04-15
Gin Flat,GIN,swe_latest,33.4,2019-04-15
Gin Flat,GIN,swe_percapr1,98,2019-04-15
Lower Kibbie Ridge,KIB,swe_latest,26.5,2019-04-15
Lower Kibbie Ridge,KIB,swe_percapr1,97,2019-04-15
Volcanic Knob,VLC,swe_latest,42.5,2019-04-15
Volcanic Knob,VLC,swe_percapr1,141,2019-04-15
Kaiser Point,KSP,swe_latest,44.4,2019-04-15
Kaiser Point,KSP,swe_percapr1,118,2019-04-15
Green Mountain,GRM,swe_latest,42.8,2019-04-15
Green Mountain,GRM,swe_percapr1,139,2019-04-15
Tamarack Summit,TMR,swe_latest,42.5,2019-04-15
Tamarack Summit,TMR,swe_percapr1,139,2019-04-15
Chilkoot Meadow,CHM,swe_latest,53.4,2019-04-15
Chilkoot Meadow,CHM,swe_percapr1,141,2019-04-15
Huntington Lake,HNT,swe_latest,30,2019-04-15
Huntington Lake,HNT,swe_percapr1,149,2019-04-15
Graveyard Meadow,GRV,swe_latest,35,2019-04-15
Graveyard Meadow,GRV,swe_percapr1,186,2019-04-15
Poison Ridge,PSR,swe_latest,29.9,2019-04-15
Poison Ridge,PSR,swe_percapr1,103,2019-04-15
State Lakes,STL,swe_latest,56.3,2019-04-15
State Lakes,STL,swe_percapr1,194,2019-04-15
Mitchell Meadow,MTM,swe_latest,58,2019-04-15
Mitchell Meadow,MTM,swe_percapr1,176,2019-04-15
Upper Burnt Corral,UBC,swe_latest,50,2019-04-15
Upper Burnt Corral,UBC,swe_percapr1,145,2019-04-15
West Woodchuck Meadow,WWC,swe_latest,45,2019-04-15
West Woodchuck Meadow,WWC,swe_percapr1,137,2019-04-15
Quaking Aspen,QUA,swe_latest,27.2,2019-04-15
Quaking Aspen,QUA,swe_percapr1,130,2019-04-15
Giant Forest,GNF,swe_latest,13.2,2019-04-15
Giant Forest,GNF,swe_percapr1,132,2019-04-15
Upper Tyndall Creek,UTY,swe_latest,36.2,2019-04-15
Upper Tyndall Creek,UTY,swe_percapr1,131,2019-04-15
Crabtree Meadow,CBT,swe_latest,26.7,2019-04-15
Crabtree Meadow,CBT,swe_percapr1,135,2019-04-15
Chagoopa Plateau,CHP,swe_latest,32.7,2019-04-15
Chagoopa Plateau,CHP,swe_percapr1,150,2019-04-15
Pascoes,PSC,swe_latest,46.7,2019-04-15
Pascoes,PSC,swe_percapr1,187,2019-04-15
Wet Meadows,WTM,swe_latest,42,2019-04-15
Wet Meadows,WTM,swe_percapr1,139,2019-04-15
Casa Vieja Meadows,CSV,swe_latest,30.5,2019-04-15
Casa Vieja Meadows,CSV,swe_percapr1,146,2019-04-15
Beach Meadows,BCH,swe_latest,4,2019-04-15
Beach Meadows,BCH,swe_percapr1,36,2019-04-15
Dismal Swamp,DSS,swe_latest,44.3,2019-04-15
Dismal Swamp,DSS,swe_percapr1,152,2019-04-15
Big Meadows,BMW,swe_latest,41.2,2019-04-15
Big Meadows,BMW,swe_percapr1,160,2019-04-15
Squaw Valley,SQV,swe_latest,65.9,2019-04-15
Squaw Valley,SQV,swe_percapr1,142,2019-04-15
Independence Creek,INN,swe_latest,15.5,2019-04-15
Independence Creek,INN,swe_percapr1,122,2019-04-15
Mount Rose Ski Area,MSK,swe_latest,61.9,2019-04-15
Mount Rose Ski Area,MSK,swe_percapr1,161,2019-04-15
Heavenly Valley,HVN,swe_latest,39.2,2019-04-15
Heavenly Valley,HVN,swe_percapr1,140,2019-04-15
Hagans Meadow,HGM,swe_latest,25.2,2019-04-15
Hagans Meadow,HGM,swe_percapr1,153,2019-04-15
Marlette Lake,MRL,swe_latest,42.8,2019-04-15
Marlette Lake,MRL,swe_percapr1,203,2019-04-15
